week_end,composite_nominal,markets_used,price_jaen,price_bari,price_chania,hicp,composite_real,real_smoothed,z,score_b
2010-06-27,217.8349,"jaen,bari",201.3300,269.0000,,89.4414,243.5504,,,
2010-07-04,215.5666,"jaen,bari",198.3300,269.0000,,89.0582,242.0515,,,
2010-07-11,215.5666,"jaen,bari",198.3300,269.0000,,89.0582,242.0515,,,
2010-07-18,215.3151,"jaen,bari",198.3200,268.0000,,89.0582,241.7691,242.0515,,
2010-07-25,214.1885,"jaen,bari",196.8300,268.0000,,89.0582,240.5041,241.9103,,
2010-08-01,214.1885,"jaen,bari",196.8300,268.0000,,89.2402,240.0135,241.1366,,
2010-08-08,197.2730,"jaen,chania",195.3200,,204.0000,89.2402,221.0584,240.2588,,
2010-08-15,197.2730,"jaen,chania",195.3200,,204.0000,89.2402,221.0584,230.5360,,
2010-08-22,197.2730,"jaen,chania",195.3200,,204.0000,89.2402,221.0584,221.0584,,
2010-08-29,198.4433,"jaen,chania",196.8300,,204.0000,89.2402,222.3698,221.0584,,
2010-09-05,197.2730,"jaen,chania",195.3200,,204.0000,89.5181,220.3723,221.0584,,
2010-09-12,211.9546,"jaen,bari,chania",196.8300,266.0000,204.0000,89.5181,236.7730,221.7141,,
2010-09-19,211.0246,"jaen,bari,chania",195.3300,266.0000,204.0000,89.5181,235.7341,229.0519,,
2010-09-26,211.4184,"jaen,bari,chania",195.3200,268.0000,204.0000,89.5181,236.1740,235.9541,,
2010-10-03,211.0184,"jaen,bari,chania",195.3200,266.0000,204.0000,89.7863,235.0228,235.9541,,
2010-10-10,210.4184,"jaen,bari,chania",195.3200,263.0000,204.0000,89.7863,234.3546,235.3785,,
2010-10-17,210.0184,"jaen,bari,chania",195.3200,261.0000,204.0000,89.7863,233.9091,234.6887,,
2010-10-24,207.8922,"jaen,bari,chania",189.3100,269.0000,204.0000,89.7863,231.5410,234.1318,,
2010-10-31,213.7546,"jaen,bari,chania",196.8300,275.0000,204.0000,89.7863,238.0703,234.1318,,
2010-11-07,213.9546,"jaen,bari,chania",196.8300,276.0000,204.0000,89.8630,238.0898,235.9897,,
2010-11-14,210.4184,"jaen,bari,chania",195.3200,263.0000,204.0000,89.8630,234.1547,236.1125,,
2010-11-21,212.7484,"jaen,bari,chania",196.8200,270.0000,204.0000,89.8630,236.7475,237.4089,,
2010-11-28,217.3484,"jaen,bari,chania",196.8200,293.0000,204.0000,89.8630,241.8664,237.4187,,
2010-12-05,216.5484,"jaen,bari,chania",196.8200,289.0000,204.0000,90.4091,239.5205,238.1340,,
2010-12-12,216.9484,"jaen,bari,chania",196.8200,291.0000,204.0000,90.4091,239.9630,239.7417,,
2010-12-19,218.3484,"jaen,bari,chania",196.8200,298.0000,204.0000,90.4091,241.5115,240.7372,,
2010-12-26,218.4146,"jaen,bari,chania",199.8300,298.0000,194.0000,90.4091,241.5847,240.7372,,
2011-01-02,218.4146,"jaen,bari,chania",199.8300,298.0000,194.0000,89.7576,243.3383,241.5481,,
2011-01-09,218.4146,"jaen,bari,chania",199.8300,298.0000,194.0000,89.7576,243.3383,242.4615,,
2011-01-16,216.8546,"jaen,bari,chania",196.8300,304.0000,189.0000,89.7576,241.6003,242.4693,,
2011-01-23,218.9208,"jaen,bari,chania",199.8400,305.0000,189.0000,89.7576,243.9023,243.3383,,
2011-01-30,220.2008,"jaen,bari,chania",199.8400,306.0000,195.0000,89.7576,245.3283,243.6203,,
2011-02-06,220.0008,"jaen,bari,chania",199.8400,305.0000,195.0000,90.1408,244.0634,243.9828,,
2011-02-13,220.2008,"jaen,bari,chania",199.8400,306.0000,195.0000,90.1408,244.2853,244.1743,,
2011-02-20,222.0608,"jaen,bari,chania",202.8400,306.0000,195.0000,90.1408,246.3487,244.8068,,
2011-02-27,221.5246,"jaen,bari,chania",201.3300,308.0000,195.0000,90.1408,245.7539,245.0196,,
2011-03-06,221.4446,"jaen,bari,chania",201.3300,313.0000,189.0000,91.3577,242.3930,245.0196,,
2011-03-13,221.8446,"jaen,bari,chania",201.3300,315.0000,189.0000,91.3577,242.8308,244.2923,,
2011-03-20,222.8446,"jaen,bari,chania",201.3300,320.0000,189.0000,91.3577,243.9254,243.3781,,
2011-03-27,224.0446,"jaen,bari,chania",201.3300,326.0000,189.0000,91.3577,245.2390,243.3781,,
2011-04-03,225.8446,"jaen,bari,chania",201.3300,335.0000,189.0000,91.8655,245.8427,244.5822,,
2011-04-10,229.2446,"jaen,bari,chania",201.3300,352.0000,189.0000,91.8655,249.5438,245.5408,,
2011-04-17,235.8446,"jaen,bari,chania",201.3300,385.0000,189.0000,91.8655,256.7282,247.6933,,
2011-04-24,238.6116,"jaen,bari,chania",204.1800,390.0000,189.0000,91.8655,259.7402,253.1360,,
2011-05-01,237.7446,"jaen,bari,chania",201.3300,390.0000,194.0000,91.8751,258.7695,257.7488,,
2011-05-08,236.9200,"jaen,bari,chania",200.0000,390.0000,194.0000,91.8751,257.8719,258.3207,,
2011-05-15,238.9200,"jaen,bari,chania",200.0000,391.0000,204.0000,91.8751,260.0488,259.2548,,
2011-05-22,239.1572,"jaen,bari,chania",200.0600,392.0000,204.0000,91.8751,260.3070,259.4091,,
2011-05-29,237.7916,"jaen,bari,chania",198.1800,391.0000,204.0000,91.8751,258.8206,259.4347,,
2011-06-05,233.8870,"jaen,bari,chania",192.8500,388.0000,204.0000,91.8655,254.5973,259.4347,,
2011-06-12,232.8870,"jaen,bari,chania",192.8500,383.0000,204.0000,91.8655,253.5087,256.7089,,
2011-06-19,234.7470,"jaen,bari,chania",195.8500,383.0000,204.0000,91.8655,255.5334,255.0653,,
2011-06-26,234.3546,"jaen,bari,chania",196.8300,378.0000,204.0000,91.8655,255.1063,254.8518,,
2011-07-03,234.1546,"jaen,bari,chania",196.8300,377.0000,204.0000,91.3385,256.3591,255.3198,,
2011-07-10,233.7966,"jaen,bari,chania",195.9300,378.0000,204.0000,91.3385,255.9672,255.7503,,
2011-07-17,229.0946,"jaen,bari,chania",193.8300,361.0000,204.0000,91.3385,250.8193,255.5367,,
2011-07-24,229.2946,"jaen,bari,chania",193.8300,362.0000,204.0000,91.3385,251.0383,253.5027,,
2011-07-31,229.2946,"jaen,bari,chania",193.8300,362.0000,204.0000,91.3385,251.0383,251.0383,,
2011-08-07,229.2946,"jaen,bari,chania",193.8300,362.0000,204.0000,91.5110,250.5651,250.9288,,
2011-08-14,229.2946,"jaen,bari,chania",193.8300,362.0000,204.0000,91.5110,250.5651,250.8017,,
2011-08-21,196.1182,"jaen,chania",193.8300,,204.0000,91.5110,214.3112,250.5651,,
2011-08-28,225.6984,"jaen,bari,chania",189.3200,358.0000,204.0000,91.5110,246.6353,248.6002,,
2011-09-04,225.3584,"jaen,bari,chania",192.3200,347.0000,204.0000,92.1817,244.4721,245.5537,,
2011-09-11,222.8284,"jaen,bari,chania",190.8200,339.0000,204.0000,92.1817,241.7275,243.0998,,
2011-09-18,221.0984,"jaen,bari,chania",189.3200,335.0000,204.0000,92.1817,239.8507,243.0998,,
2011-09-25,216.5162,"jaen,bari,chania",184.5100,327.0000,204.0000,92.1817,234.8799,240.7891,,
2011-10-02,214.5162,"jaen,bari,chania",184.5100,317.0000,204.0000,92.5074,231.8908,237.3653,,
2011-10-09,216.6984,"jaen,bari,chania",189.3200,313.0000,204.0000,92.5074,234.2497,234.5648,,
2011-10-16,213.3484,"jaen,bari,chania",187.8200,309.0000,195.0000,92.5074,230.6284,233.0703,,
2011-10-23,209.8122,"jaen,bari,chania",186.3100,296.0000,195.0000,92.5074,226.8058,231.2596,,
2011-10-30,208.8822,"jaen,bari,chania",184.8100,296.0000,195.0000,92.5074,225.8005,228.7171,,
2011-11-06,213.6122,"jaen,bari,chania",186.3100,315.0000,195.0000,92.5841,230.7224,228.7171,,
2011-11-13,205.2784,"jaen,bari,chania",189.3200,264.0000,195.0000,92.5841,221.7211,226.3031,,
2011-11-20,203.6784,"jaen,bari,chania",189.3200,256.0000,195.0000,92.5841,219.9929,223.7608,,
2011-11-27,203.2784,"jaen,bari,chania",189.3200,254.0000,195.0000,92.5841,219.5609,220.8570,,
2011-12-04,202.1484,"jaen,bari,chania",187.8200,253.0000,195.0000,92.9003,217.5972,219.7769,,
2011-12-11,201.8784,"jaen,bari,chania",189.3200,247.0000,195.0000,92.9003,217.3066,218.5791,,
2011-12-18,197.3722,"jaen,bari,chania",183.3100,244.0000,194.0000,92.9003,212.4560,217.4519,,
2011-12-25,193.6760,"jaen,bari,chania",178.8000,244.0000,189.0000,92.9003,208.4774,214.8813,,
2012-01-01,193.6760,"jaen,bari,chania",178.8000,244.0000,189.0000,92.1433,210.1899,211.3230,,
2012-01-08,189.9760,"jaen,bari,chania",178.8000,230.0000,184.0000,92.1433,206.1744,209.3336,,
2012-01-15,190.5760,"jaen,bari,chania",178.8000,233.0000,184.0000,92.1433,206.8256,207.6515,,
2012-01-22,187.9798,"jaen,bari,chania",174.2900,234.0000,184.0000,92.1433,204.0080,206.5000,,
2012-01-29,188.3798,"jaen,bari,chania",174.2900,236.0000,184.0000,92.1433,204.4421,205.3083,,
2012-02-05,189.3160,"jaen,bari,chania",175.8000,236.0000,184.0000,92.6032,204.4378,204.4400,,
2012-02-12,188.3798,"jaen,bari,chania",174.2900,236.0000,184.0000,92.6032,203.4268,204.2229,,
2012-02-19,176.4747,"jaen,chania",174.2900,,184.0000,92.6032,190.5708,203.9323,,
2012-02-26,192.8422,"jaen,bari,chania",181.8100,235.0000,184.0000,92.6032,208.2456,203.9323,,
2012-03-04,189.7160,"jaen,bari,chania",175.8000,238.0000,184.0000,93.8009,202.2539,202.8404,,
2012-03-11,191.1126,"jaen,bari,chania",177.7300,239.0000,184.0000,93.8009,203.7428,202.9984,,
2012-03-18,190.9126,"jaen,bari,chania",177.7300,238.0000,184.0000,93.8009,203.5296,203.6362,,
2012-03-25,188.5750,"jaen,bari,chania",175.2500,234.0000,184.0000,93.8009,201.0375,202.8918,,
2012-04-01,189.1750,"jaen,bari,chania",175.2500,237.0000,184.0000,94.2416,200.7340,202.2836,,
2012-04-08,189.0976,"jaen,bari,chania",174.4800,239.0000,184.0000,94.2416,200.6519,200.8858,,
2012-04-15,190.3578,"jaen,bari,chania",176.1900,240.0000,184.0000,94.2416,201.9891,200.8858,,
2012-04-22,190.9840,"jaen,bari,chania",177.2000,240.0000,184.0000,94.2416,202.6535,201.3615,,
2012-04-29,191.0026,"jaen,bari,chania",177.2300,240.0000,184.0000,94.2416,202.6733,202.3213,,
2012-05-06,190.6554,"jaen,bari,chania",176.6700,240.0000,184.0000,94.1075,202.5932,202.6234,,
2012-05-13,190.8290,"jaen,bari,chania",176.9500,240.0000,184.0000,94.1075,202.7777,202.6634,,
2012-05-20,189.0836,"jaen,bari,chania",174.7800,238.0000,184.0000,94.1075,200.9230,202.6332,,
2012-05-27,190.6212,"jaen,bari,chania",177.2600,238.0000,184.0000,94.1075,202.5569,202.5750,,
2012-06-03,189.6540,"jaen,bari,chania",175.7000,238.0000,184.0000,94.0404,201.6728,202.1148,,
2012-06-10,190.6274,"jaen,bari,chania",177.2700,238.0000,184.0000,94.0404,202.7079,202.1148,,
2012-06-17,190.1036,"jaen,bari,chania",175.7800,240.0000,184.0000,94.0404,202.1509,202.3539,,
2012-06-24,189.6014,"jaen,bari,chania",174.9700,240.0000,184.0000,94.0404,201.6169,201.9119,,
2012-07-01,190.4632,"jaen,bari,chania",176.3600,240.0000,184.0000,93.5422,203.6120,202.4294,,
2012-07-08,190.3670,"jaen,bari,chania",176.8500,238.0000,184.0000,93.5422,203.5092,202.8301,,
2012-07-15,191.8190,"jaen,bari,chania",179.4500,239.0000,182.0000,93.5422,205.0614,203.5606,,
2012-07-22,194.5192,"jaen,bari,chania",183.1600,241.0000,182.0000,93.5422,207.9481,204.3367,,
2012-07-29,200.7148,"jaen,bari,chania",191.5400,246.0000,182.0000,93.5422,214.5714,206.5048,,
2012-08-05,206.6086,"jaen,bari,chania",196.5300,260.0000,182.0000,93.9063,220.0157,211.2597,,
2012-08-12,215.7380,"jaen,bari",201.4600,260.0000,,93.9063,229.7376,217.2935,,
2012-08-19,210.5146,"jaen,bari,chania",202.8300,260.0000,182.0000,93.9063,224.1752,222.0954,,
2012-08-26,205.9950,"jaen,chania",211.8000,,186.0000,93.9063,219.3623,222.0954,,
2012-09-02,226.5390,"jaen,bari,chania",219.4500,285.0000,186.0000,94.5866,239.5044,226.9564,,
2012-09-09,235.3148,"jaen,bari,chania",230.5400,290.0000,191.0000,94.5866,248.7825,231.8398,,
2012-09-16,246.9134,"jaen,bari,chania",247.5700,288.0000,199.0000,94.5866,261.0449,244.1434,,
2012-09-23,257.7108,"jaen,bari,chania",264.3400,290.0000,199.0000,94.5866,272.4603,254.9137,,
2012-09-30,255.5790,"jaen,bari,chania",259.4500,290.0000,204.0000,94.5866,270.2064,265.6257,,
2012-10-07,257.6322,"jaen,bari,chania",261.3100,290.0000,209.0000,94.8069,271.7440,270.9752,,
2012-10-14,254.8250,"jaen,bari,chania",257.7500,287.0000,209.0000,94.8069,268.7831,270.9752,,
2012-10-21,250.2322,"jaen,bari,chania",251.3100,284.0000,209.0000,94.8069,263.9387,269.4948,,
2012-10-28,250.3710,"jaen,bari,chania",248.0500,284.0000,221.0000,94.8069,264.0851,266.4341,,
2012-11-04,249.0724,"jaen,bari,chania",246.0200,282.0000,223.0000,94.6249,263.2208,264.0119,,
2012-11-11,251.0942,"jaen,bari,chania",246.4100,290.0000,224.0000,94.6249,265.3574,264.0119,,
2012-11-18,249.2342,"jaen,bari,chania",243.4100,290.0000,224.0000,94.6249,263.3918,263.7384,,
2012-11-25,239.7634,"jaen,bari,chania",240.0700,262.0000,214.0000,94.6249,253.3830,263.3063,,
2012-12-02,234.3808,"jaen,bari,chania",232.8400,262.0000,209.0000,94.9602,246.8199,258.3874,,
2012-12-09,233.0842,"jaen,bari,chania",230.9100,266.0000,204.0000,94.9602,245.4545,250.1015,,
2012-12-16,245.3680,"jaen,bari,chania",240.4000,298.0000,204.0000,94.9602,258.3903,250.1015,,
2012-12-23,254.5016,"jaen,bari,chania",253.6800,298.0000,209.0000,94.9602,268.0086,252.6051,,
2012-12-30,263.2870,"jaen,bari,chania",267.8500,298.0000,209.0000,94.9602,277.2603,263.1994,,
2013-01-06,256.0927,"jaen,chania",265.4100,,224.0000,93.9734,272.5163,270.2625,,
2013-01-13,286.3936,"jaen,bari,chania",292.2800,309.0000,241.0000,93.9734,304.7604,274.8883,,
2013-01-20,292.2896,"jaen,bari,chania",298.0800,316.0000,246.0000,93.9734,311.0345,291.0103,,
2013-01-27,292.0188,"jaen,bari,chania",299.2400,316.0000,240.5000,93.9734,310.7464,307.7534,,
2013-02-03,291.5416,"jaen,bari,chania",297.6800,318.0000,241.0000,94.3183,309.1040,309.9252,,
2013-02-10,290.9866,"jaen,bari,chania",297.4300,316.0000,241.0000,94.3183,308.5156,309.9252,,
2013-02-17,288.0670,"jaen,bari,chania",293.8500,317.0000,236.0000,94.3183,305.4201,308.8098,,
2013-02-24,291.9802,"jaen,bari,chania",298.7100,317.0000,241.0000,94.3183,309.5690,308.8098,,
2013-03-03,295.3200,"jaen,bari,chania",302.0000,319.0000,246.0000,95.4297,309.4633,308.9894,,
2013-03-10,287.7018,"jaen,bari,chania",289.3900,320.0000,246.0000,95.4297,301.4803,307.4417,,
2013-03-17,293.1144,"jaen,bari,chania",298.1200,320.0000,246.0000,95.4297,307.1521,308.3077,,
2013-03-24,292.4944,"jaen,bari,chania",297.1200,320.0000,246.0000,95.4297,306.5024,306.8273,,
2013-03-31,292.6944,"jaen,bari,chania",297.1200,321.0000,246.0000,95.4297,306.7120,306.6072,,
2013-04-07,291.6280,"jaen,bari,chania",295.4000,321.0000,246.0000,95.3435,305.8709,306.6072,,
2013-04-14,288.3668,"jaen,bari,chania",290.1400,321.0000,246.0000,95.3435,302.4504,306.1867,,
2013-04-21,283.8750,"jaen,bari,chania",282.2500,323.0000,246.0000,95.3435,297.7393,304.1607,,
2013-04-28,284.6808,"jaen,bari,chania",284.3400,321.0000,245.5000,95.3435,298.5844,300.5174,,
2013-05-05,285.4296,"jaen,bari,chania",285.0800,322.0000,246.0000,95.4489,299.0392,298.8118,,
2013-05-12,283.4828,"jaen,bari,chania",281.9400,322.0000,246.0000,95.4489,296.9996,298.1618,,
2013-05-19,274.7400,"jaen,bari,chania",273.0000,315.0000,236.0000,95.4489,287.8399,297.7920,,
2013-05-26,275.1740,"jaen,bari,chania",273.7000,315.0000,236.0000,95.4489,288.2946,292.6471,,
2013-06-02,275.0454,"jaen,bari,chania",273.1700,316.0000,236.0000,95.5543,287.8421,288.0683,,
2013-06-09,274.3772,"jaen,bari,chania",273.0600,313.0000,236.0000,95.5543,287.1428,287.8410,,
2013-06-16,274.3400,"jaen,bari,chania",273.0000,313.0000,236.0000,95.5543,287.1038,287.4924,,
2013-06-23,277.2240,"jaen,bari,chania",276.2000,313.0000,241.0000,95.5543,290.1220,287.4924,,
2013-06-30,278.4060,"jaen,bari,chania",277.3000,311.0000,246.0000,95.5543,291.3590,288.6324,,
2013-07-07,275.9880,"jaen,bari,chania",273.4000,311.0000,246.0000,95.0465,290.3716,290.2468,1.4543,14.0000
2013-07-14,273.9080,"jaen,bari,chania",269.4000,313.0000,246.0000,95.0465,288.1832,290.2468,1.4399,14.0000
2013-07-21,271.8960,"jaen,bari,chania",266.8000,311.0000,246.0000,95.0465,286.0664,289.2774,1.3959,15.0000
2013-07-28,275.5400,"jaen,bari,chania",272.5000,312.0000,245.5000,95.0465,289.9003,289.0418,1.3758,16.0000
2013-08-04,272.7500,"jaen,bari,chania",268.0000,312.0000,245.5000,95.1614,286.6182,287.4007,1.3126,17.0000
2013-08-11,269.8360,"jaen,bari,chania",263.3000,312.0000,245.5000,95.1614,283.5560,286.3423,1.2689,18.0000
2013-08-18,271.3976,"jaen,bari",258.3000,312.0000,,95.1614,285.1970,285.9076,1.2453,19.0000
2013-08-25,258.2450,"jaen,chania",261.8000,,246.0000,95.1614,271.3757,284.3765,1.1883,20.0000
2013-09-01,254.2925,"jaen,chania",256.7000,,246.0000,95.6213,265.9370,277.4658,0.9661,26.0000
2013-09-08,266.1560,"jaen,bari,chania",259.8000,304.0000,246.0000,95.6213,278.3437,274.8597,0.8797,28.0000
2013-09-15,268.1780,"jaen,bari,chania",261.9000,304.0000,250.0000,95.6213,280.4583,274.8597,0.8750,28.0000
2013-09-22,266.7240,"jaen,bari,chania",259.7000,304.0000,249.5000,95.6213,278.9377,278.6407,0.9877,25.0000
2013-09-29,261.9700,"jaen,bari,chania",253.5000,299.0000,250.0000,95.6213,273.9660,278.6407,0.9819,25.0000
2013-10-06,256.0000,"jaen,bari,chania",246.0000,296.0000,246.0000,95.5064,268.0449,276.4519,0.9083,27.0000
2013-10-13,245.0600,"jaen,bari,chania",234.0000,283.0000,241.0000,95.5064,256.5902,271.0055,0.7340,32.0000
2013-10-20,241.5800,"jaen,bari,chania",230.0000,278.0000,241.0000,95.5064,252.9465,262.3176,0.4592,39.0000
2013-10-27,249.6000,"jaen,bari,chania",236.0000,304.0000,236.0000,95.5064,261.3438,258.9670,0.3524,41.0000
2013-11-03,241.2880,"jaen,bari,chania",228.4000,286.0000,236.0000,95.4297,252.8437,254.7683,0.2191,45.0000
2013-11-10,241.0160,"jaen,bari,chania",232.8000,271.0000,236.0000,95.4297,252.5586,252.8951,0.1593,46.0000
2013-11-17,237.8320,"jaen,bari,chania",229.6000,265.0000,236.0000,95.4297,249.2221,252.7011,0.1527,46.0000
2013-11-24,241.6900,"jaen,bari,chania",235.5000,266.0000,236.0000,95.4297,253.2649,252.7011,0.1522,46.0000
2013-12-01,238.8560,"jaen,bari,chania",229.8000,265.0000,241.0000,95.7651,249.4187,250.9887,0.0972,48.0000
2013-12-08,236.3140,"jaen,bari,chania",225.7000,265.0000,241.0000,95.7651,246.7643,249.3204,0.0436,49.0000
2013-12-15,231.5400,"jaen,bari,chania",218.0000,265.0000,241.0000,95.7651,241.7792,248.0915,0.0041,50.0000
2013-12-22,220.9700,"jaen,bari,chania",199.5000,265.0000,246.0000,95.7651,230.7418,244.2717,-0.1186,53.0000
2013-12-29,221.7140,"jaen,bari,chania",200.7000,265.0000,246.0000,95.7651,231.5187,236.6489,-0.3638,59.0000
2014-01-05,211.2800,"jaen,chania",201.2000,,246.0000,94.6920,223.1235,231.1302,-0.5406,64.0000
2014-01-12,223.2200,"jaen,bari,chania",197.0000,284.0000,246.0000,94.6920,235.7328,231.1302,-0.5387,63.0000
2014-01-19,228.3400,"jaen,bari,chania",203.0000,291.0000,246.0000,94.6920,241.1398,233.6257,-0.4561,61.0000
2014-01-26,231.0000,"jaen,bari,chania",206.0000,295.0000,246.0000,94.6920,243.9489,238.4363,-0.2984,57.0000
2014-02-02,230.6100,"jaen,bari,chania",204.5000,295.0000,249.0000,94.9890,242.7755,241.9577,-0.1829,55.0000
2014-02-09,233.6640,"jaen,bari,chania",206.2000,305.0000,249.0000,94.9890,245.9906,243.3622,-0.1365,53.0000
2014-02-16,234.8080,"jaen,bari,chania",207.4000,307.0000,249.0000,94.9890,247.1950,244.9698,-0.0835,52.0000
2014-02-23,232.7700,"jaen,bari,chania",202.5000,312.0000,249.0000,94.9890,245.0495,245.5201,-0.0652,52.0000
2014-03-02,231.8400,"jaen,bari,chania",201.0000,312.0000,249.0000,95.8800,241.8021,245.5201,-0.0650,52.0000
2014-03-09,232.6000,"jaen,bari,chania",201.0000,314.0000,251.0000,95.8800,242.5948,243.8221,-0.1209,53.0000
2014-03-16,232.7500,"jaen,bari,chania",198.5000,318.0000,256.0000,95.8800,242.7512,242.6730,-0.1586,54.0000
2014-03-23,235.8380,"jaen,bari,chania",200.9000,326.0000,256.0000,95.8800,245.9719,242.6730,-0.1582,54.0000
2014-03-30,235.4180,"jaen,bari,chania",199.9000,327.0000,256.0000,95.8800,245.5339,244.1426,-0.1089,53.0000
2014-04-06,239.2600,"jaen,bari,chania",203.5000,331.0000,260.5000,96.0238,249.1675,245.7529,-0.0549,51.0000
2014-04-13,239.7020,"jaen,bari,chania",203.1000,334.0000,261.0000,96.0238,249.6278,247.5697,0.0060,50.0000
2014-04-20,239.6020,"jaen,bari,chania",203.1000,338.0000,256.0000,96.0238,249.5237,249.3456,0.0656,48.0000
2014-04-27,239.3820,"jaen,bari,chania",202.1000,340.0000,256.0000,96.0238,249.2945,249.4091,0.0675,48.0000
2014-05-04,240.3820,"jaen,bari,chania",202.1000,345.0000,256.0000,95.9184,250.6110,249.5757,0.0730,48.0000
2014-05-11,236.7540,"jaen,bari,chania",197.7000,345.0000,251.0000,95.9184,246.8286,249.4091,0.0672,48.0000
2014-05-18,237.5340,"jaen,bari,chania",196.7000,352.0000,251.0000,95.9184,247.6418,248.4682,0.0351,49.0000
2014-05-25,238.2100,"jaen,bari,chania",196.0000,358.0000,250.5000,95.9184,248.3466,247.9942,0.0189,50.0000
2014-06-01,239.1600,"jaen,bari,chania",197.0000,361.0000,249.0000,96.0238,249.0634,247.9942,0.0189,50.0000
2014-06-08,241.2000,"jaen,bari,chania",199.0000,365.0000,249.0000,96.0238,251.1878,248.7050,0.0431,49.0000
2014-06-15,246.5600,"jaen,bari,chania",207.0000,367.0000,249.0000,96.0238,256.7698,250.1256,0.0916,48.0000
2014-06-22,251.2860,"jaen,bari,chania",214.3000,368.0000,249.0000,96.0238,261.6915,253.9788,0.2235,44.0000
2014-06-29,251.8020,"jaen,bari,chania",216.1000,365.0000,249.0000,96.0238,262.2288,259.2306,0.4034,40.0000
2014-07-06,256.5980,"jaen,bari,chania",223.9000,363.0000,251.0000,95.4010,268.9679,261.9602,0.4962,38.0000
2014-07-13,262.7360,"jaen,bari,chania",233.8000,363.0000,251.0000,95.4010,275.4018,265.5984,0.6200,35.0000
2014-07-20,266.9988,"jaen,bari,chania",238.7400,369.0000,251.0000,95.4010,279.8701,272.1848,0.8447,29.0000
2014-07-27,269.4358,"jaen,bari,chania",240.0900,377.0000,251.0000,95.4010,282.4246,277.6359,1.0287,24.0000
2014-08-03,279.2542,"jaen,bari,chania",251.4100,391.0000,251.0000,95.5064,292.3933,281.1473,1.1441,21.0000
2014-08-10,284.9396,"jaen,bari,chania",260.5800,391.0000,251.0000,95.5064,298.3462,287.4089,1.3519,16.0000
2014-08-17,286.5020,"jaen,bari,chania",263.1000,391.0000,251.0000,95.5064,299.9821,295.3697,1.6133,10.0000
2014-08-24,262.6250,"jaen,chania",266.0000,,251.0000,95.5064,274.9817,295.3697,1.5999,10.0000
2014-08-31,292.6240,"jaen,bari,chania",266.2000,403.0000,261.0000,95.5064,306.3921,299.1641,1.7142,7.0000
2014-09-07,294.3400,"jaen,bari,chania",268.0000,406.0000,261.0000,95.9279,306.8345,303.1871,1.8329,4.0000
2014-09-14,299.4700,"jaen,bari,chania",274.0000,409.0000,265.5000,95.9279,312.1822,306.6133,1.9280,2.0000
2014-09-21,299.4920,"jaen,bari,chania",272.6000,413.0000,266.0000,95.9279,312.2052,309.5083,2.0023,0.0000
2014-09-28,294.3840,"jaen,bari,chania",266.2000,410.0000,263.0000,95.9279,306.8803,309.5313,1.9805,0.0000
2014-10-05,291.5300,"jaen,bari,chania",264.0000,403.0000,262.5000,95.8705,304.0874,309.5313,1.9587,1.0000
